body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
"When Tat Kuan Cheong died three years ago, he left $17,500 to Celina Kan, his oldest biological daughter, whom he referred to in his will as his niece, the same amount he left to his half sister and less than the $20,000 he left to a goddaughter.",284,"{""themes"": null}",1.8113892078399658,"{""themes"": null}",1.814220905303955,"{""themes"": [""law_and_crime""]}",2.1549489498138428,"{""themes"": null}",1.8148648738861084,"{""themes"": null}",1.8143739700317383,"{""themes"": null}",1.8130919933319092,"{""themes"": null}",1.810581922531128,"{""themes"": null}",1.8080430030822754,"{""themes"": ""null""}",1.8965837955474854,"{""themes"": null}",1.8076269626617432,"{""themes"": null}",1.8080170154571533,"{""themes"": null}",1.8091931343078613
"But the Treasury Board says 90 per cent of front-line border officers are designated as essential, which means they can’t stop working during a strike.",285,"{""themes"": null}",1.5170912742614746,"{""themes"": null}",1.5138652324676514,"{""themes"": ""law_and_crime""}",1.8568689823150635,"{""themes"": ""immigration""}",1.685849905014038,"{""themes"": [""governments_and_governance""]}",2.1213982105255127,"{""themes"": null}",1.515934944152832,"{""themes"": null}",1.5158147811889648,"{""themes"": null}",1.5134022235870361,"{""themes"": [""economy_and_labour""]}",1.9425029754638672,"{""themes"": null}",1.510848045349121,"{""themes"": null}",1.511944055557251,"{""themes"": null}",1.5134189128875732
James Grandy in an update shortly before 8 a.m.,286,"{""themes"": null}",1.2342712879180908,"{""themes"": null}",1.232839822769165,"{""themes"": null}",1.2309927940368652,"{""themes"": null}",1.2306849956512451,"{""themes"": null}",1.235395908355713,"{""themes"": null}",1.2315309047698975,"{""themes"": null}",1.2336351871490479,"{""themes"": null}",1.227489948272705,"{""themes"": null}",1.230963945388794,"{""themes"": null}",1.2267241477966309,"{""themes"": null}",1.2326090335845947,"{""themes"": null}",1.232558012008667
"The CAQ government’s tightening of French-language rules has upended the relative linguistic peace that had prevailed in Quebec for more than three decades, and follows changes to tuition and funding at two prominent anglophone universities, McGill and Concordia, which are struggling with massive deficits and record declining enrolment.",287,"{""themes"": null}",1.8092920780181885,"{""themes"": ""culture_and_nationalism""}",2.2402851581573486,"{""themes"": null}",1.8086888790130615,"{""themes"": null}",1.8099088668823242,"{""themes"": [""governments_and_governance""]}",2.4174551963806152,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.4994277954101562,"{""themes"": null}",1.8075690269470215,"{""themes"": ""education""}",1.8914597034454346,"{""themes"": ""economy_and_labour""}",2.2378108501434326,"{""themes"": null}",1.8067457675933838,"{""themes"": null}",1.807539939880371,"{""themes"": null}",1.8072352409362793
"At that time, Lee told Postmedia he felt he had been unfairly questioned and vilified by the media, and said the charitable organizations’ work over the years, including running seniors homes, was “entirely beneficial to society.”",288,"{""themes"": null}",1.5216600894927979,"{""themes"": null}",1.518728256225586,"{""themes"": ""law_and_crime""}",1.8639721870422363,"{""themes"": null}",1.518476963043213,"{""themes"": null}",1.5260679721832275,"{""themes"": null}",1.5207700729370117,"{""themes"": [""health_and_social_services""]}",1.8633251190185547,"{""themes"": null}",1.515279769897461,"{""themes"": null}",1.5214450359344482,"{""themes"": null}",1.5155770778656006,"{""themes"": null}",1.5195362567901611,"{""themes"": null}",1.5181291103363037
"After facing months of pressure, senior government sources tell CTV News that Canada will unveil its plan on Thursday on how to reach its NATO commitment to spend two per cent of its GDP on defence.",289,"{""themes"": null}",1.5177910327911377,"{""themes"": null}",1.5170502662658691,"{""themes"": null}",1.514192819595337,"{""themes"": null}",1.5162417888641357,"{""themes"": ""governments_and_governance""}",2.125732183456421,"{""themes"": null}",1.5173192024230957,"{""themes"": null}",1.5165700912475586,"{""themes"": null}",1.51100492477417,"{""themes"": [""economy_and_labour""]}",1.9455809593200684,"{""themes"": null}",1.513167142868042,"{""themes"": ""international_affairs_and_defense""}",2.0292158126831055,"{""themes"": null}",1.513056993484497
"“There is not a scenario where we’ll be supporting back-to-work legislation,” said Matthew Green, NDP’s labour critic.",290,"{""themes"": null}",1.242584228515625,"{""themes"": null}",1.240190029144287,"{""themes"": ""law_and_crime""}",1.583326816558838,"{""themes"": null}",1.2421021461486816,"{""themes"": [""governments_and_governance""]}",1.848609209060669,"{""themes"": null}",1.24367094039917,"{""themes"": null}",1.2417829036712646,"{""themes"": null}",1.2390751838684082,"{""themes"": ""economy_and_labour""}",1.6691651344299316,"{""themes"": null}",1.2397849559783936,"{""themes"": null}",1.2405521869659424,"{""themes"": null}",1.2401840686798096
"A recent report from the province’s auditor general “found that the lack of a formal attendance management program, an insufficient number of disability caseworkers and the (Toronto District School Board’s) lax processes around the collection and review of medical notes have all contributed to the increase in sick leave use and related costs,” adding with 40,000 employees this is a glaring gap.",291,"{""themes"": null}",1.8236720561981201,"{""themes"": null}",1.820094108581543,"{""themes"": ""null""}",1.9083447456359863,"{""themes"": null}",1.8210480213165283,"{""themes"": [""governments_and_governance""]}",2.4306321144104004,"{""themes"": null}",1.8241710662841797,"{""themes"": ""health_and_social_services""}",2.1650309562683105,"{""themes"": ""education""}",1.9026501178741455,"{""themes"": ""economy_and_labour""}",2.254530906677246,"{""themes"": null}",1.8191380500793457,"{""themes"": null}",1.8200068473815918,"{""themes"": null}",1.8196871280670166
"Hyman, who scored 54 goals in 2023-24, has three this season.",292,"{""themes"": null}",1.2379870414733887,"{""themes"": null}",1.2358269691467285,"{""themes"": null}",1.2379791736602783,"{""themes"": null}",1.240006923675537,"{""themes"": null}",1.2410197257995605,"{""themes"": null}",1.2377657890319824,"{""themes"": null}",1.2368569374084473,"{""themes"": null}",1.2356159687042236,"{""themes"": null}",1.2376339435577393,"{""themes"": null}",1.2327752113342285,"{""themes"": null}",1.2348191738128662,"{""themes"": null}",1.2352240085601807
"The closest parallel would be President Lyndon Johnson who, besieged by the Vietnam War, announced in March 1968 that he would not seek another term.",293,"{""themes"": null}",1.516874074935913,"{""themes"": null}",1.5145320892333984,"{""themes"": null}",1.515549898147583,"{""themes"": null}",1.516361951828003,"{""themes"": [""governments_and_governance""]}",2.121917247772217,"{""themes"": null}",1.5157549381256104,"{""themes"": null}",1.5166800022125244,"{""themes"": null}",1.5124781131744385,"{""themes"": null}",1.5157430171966553,"{""themes"": null}",1.5129430294036865,"{""themes"": ""international_affairs_and_defense""}",2.0282278060913086,"{""themes"": null}",1.5133931636810303
"“No, we’re not,” Scwhebs answered.",294,"{""themes"": null}",1.2340078353881836,"{""themes"": null}",1.2294740676879883,"{""themes"": null}",1.2313470840454102,"{""themes"": null}",1.2301838397979736,"{""themes"": null}",1.2328879833221436,"{""themes"": null}",1.2318189144134521,"{""themes"": null}",1.2311842441558838,"{""themes"": null}",1.2262067794799805,"{""themes"": null}",1.2313778400421143,"{""themes"": null}",1.2272982597351074,"{""themes"": null}",1.2300500869750977,"{""themes"": null}",1.231137990951538
"On Friday, the Supreme Court stated in a decision written by Justice Malcolm Rowe that the regulations “do not conflict with the Montreal Convention.”",295,"{""themes"": null}",1.2419047355651855,"{""themes"": null}",1.2407162189483643,"{""themes"": ""law_and_crime""}",1.5848498344421387,"{""themes"": null}",1.2432470321655273,"{""themes"": [""governments_and_governance""]}",1.8490757942199707,"{""themes"": null}",1.2437691688537598,"{""themes"": null}",1.2421178817749023,"{""themes"": null}",1.2411677837371826,"{""themes"": null}",1.242405891418457,"{""themes"": null}",1.2415380477905273,"{""themes"": null}",1.2403779029846191,"{""themes"": null}",1.2409279346466064
But he was on the ropes early and often Tuesday when what he needed to do was to hold Harris to account for the entirety of the Biden-Harris White House record.,296,"{""themes"": null}",1.5190610885620117,"{""themes"": null}",1.5165400505065918,"{""themes"": null}",1.5156910419464111,"{""themes"": null}",1.5152127742767334,"{""themes"": [""governments_and_governance""]}",2.1240248680114746,"{""themes"": null}",1.5175960063934326,"{""themes"": null}",1.5164721012115479,"{""themes"": null}",1.513430118560791,"{""themes"": null}",1.5162880420684814,"{""themes"": null}",1.5130901336669922,"{""themes"": null}",1.5148470401763916,"{""themes"": null}",1.51534104347229
How much is left in that account isn’t known.,297,"{""themes"": null}",1.2308440208435059,"{""themes"": null}",1.230672836303711,"{""themes"": null}",1.2306077480316162,"{""themes"": null}",1.2285609245300293,"{""themes"": null}",1.2328779697418213,"{""themes"": null}",1.2314660549163818,"{""themes"": null}",1.2312803268432617,"{""themes"": null}",1.2265269756317139,"{""themes"": null}",1.2315778732299805,"{""themes"": null}",1.2261769771575928,"{""themes"": null}",1.2286629676818848,"{""themes"": null}",1.2301139831542969
"Jordan and Israel, which share borders, signed a peace treaty in 1994.",298,"{""themes"": null}",1.2365379333496094,"{""themes"": ""null""}",1.3205950260162354,"{""themes"": ""law_and_crime""}",1.5793442726135254,"{""themes"": null}",1.2341539859771729,"{""themes"": [""governments_and_governance""]}",1.8390321731567383,"{""themes"": null}",1.2356159687042236,"{""themes"": null}",1.2346580028533936,"{""themes"": null}",1.2343428134918213,"{""themes"": null}",1.2353200912475586,"{""themes"": null}",1.2330150604248047,"{""themes"": ""international_affairs_and_defense""}",1.744880199432373,"{""themes"": null}",1.2340168952941895
"The lawsuit further contends that the act imposes cruel and unusual punishment under Section 12 of the Charter, as it exposes people who use drugs to an increased risk of harm in a manner “degrading, dehumanizing, and incompatible with basic conceptions of human dignity.”",299,"{""themes"": null}",1.5284948348999023,"{""themes"": null}",1.524012804031372,"{""themes"": ""law_and_crime""}",1.8719139099121094,"{""themes"": null}",1.5254411697387695,"{""themes"": [""governments_and_governance""]}",2.1334309577941895,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.217528820037842,"{""themes"": ""health_and_social_services""}",1.8686480522155762,"{""themes"": null}",1.523597240447998,"{""themes"": null}",1.5262868404388428,"{""themes"": null}",1.5222938060760498,"{""themes"": null}",1.521806001663208,"{""themes"": null}",1.5239341259002686
Humidex values could make temperatures feel as warm as 37 to 39 Tuesday through Wednesday.,300,"{""themes"": null}",1.2371199131011963,"{""themes"": null}",1.2389860153198242,"{""themes"": null}",1.242387294769287,"{""themes"": null}",1.2367172241210938,"{""themes"": null}",1.2426159381866455,"{""themes"": null}",1.238555908203125,"{""themes"": null}",1.2368450164794922,"{""themes"": null}",1.235004186630249,"{""themes"": null}",1.2363369464874268,"{""themes"": null}",1.2360308170318604,"{""themes"": null}",1.2364449501037598,"{""themes"": null}",1.2368040084838867
Trudeau of “pushing her through that guardrail and pushing all Canadians off the fiscal cliff.”,301,"{""themes"": null}",1.2401232719421387,"{""themes"": null}",1.2368409633636475,"{""themes"": null}",1.2452170848846436,"{""themes"": null}",1.2388968467712402,"{""themes"": [""governments_and_governance""]}",1.841982126235962,"{""themes"": null}",1.2379939556121826,"{""themes"": null}",1.238774061203003,"{""themes"": null}",1.235145092010498,"{""themes"": [""economy_and_labour""]}",1.6652710437774658,"{""themes"": null}",1.2372338771820068,"{""themes"": null}",1.234489917755127,"{""themes"": null}",1.234666109085083
"In four sentences, the officer managed to render a decision with profound consequences on the applicant while providing virtually no analysis, ignoring contrary evidence, and relying on an undisclosed and unexplained verification process.",302,"{""themes"": null}",1.5178780555725098,"{""themes"": null}",1.5152647495269775,"{""themes"": ""law_and_crime""}",1.858227014541626,"{""themes"": null}",1.5153160095214844,"{""themes"": null}",1.5196480751037598,"{""themes"": null}",1.5154998302459717,"{""themes"": null}",1.5133209228515625,"{""themes"": null}",1.5118629932403564,"{""themes"": null}",1.5162522792816162,"{""themes"": null}",1.5122768878936768,"{""themes"": null}",1.5128450393676758,"{""themes"": null}",1.5140061378479004
"The consensus in Silicon Valley is shifting against telling people what to think, and it’s about time.",303,"{""themes"": null}",1.2369740009307861,"{""themes"": null}",1.2355129718780518,"{""themes"": null}",1.2415187358856201,"{""themes"": null}",1.2369647026062012,"{""themes"": null}",1.2409381866455078,"{""themes"": null}",1.2397491931915283,"{""themes"": null}",1.2386770248413086,"{""themes"": null}",1.2348530292510986,"{""themes"": null}",1.2377278804779053,"{""themes"": ""technology""}",1.3210599422454834,"{""themes"": null}",1.2343478202819824,"{""themes"": null}",1.2377872467041016
"“When prices are increasing by significantly less than two per cent, it’s usually because the economy and the job market are in bad shape.",304,"{""themes"": null}",1.2443289756774902,"{""themes"": null}",1.2424817085266113,"{""themes"": null}",1.2442500591278076,"{""themes"": null}",1.2417328357696533,"{""themes"": null}",1.2479560375213623,"{""themes"": null}",1.2442538738250732,"{""themes"": null}",1.2424430847167969,"{""themes"": null}",1.238929033279419,"{""themes"": ""economy_and_labour""}",1.6696052551269531,"{""themes"": null}",1.2407548427581787,"{""themes"": null}",1.2403929233551025,"{""themes"": null}",1.2407970428466797
