body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
"The bottom line: Biden was not willing, or able, to exert the pressure Trump did, he says, and it's a permanent scar on a presidential legacy with several domestic successes.",278,"{""themes"": null}",1.1951420307159424,"{""themes"": [""null""]}",1.2917571067810059,"{""themes"": [""law_and_crime""]}",1.5335941314697266,"{""themes"": null}",1.1946980953216553,"{""themes"": [""governments_and_governance""]}",1.5849330425262451,"{""themes"": [""null""]}",1.2887537479400635,"{""themes"": null}",1.1942641735076904,"{""themes"": [""null""]}",1.2913508415222168,"{""themes"": [""economy_and_labour""]}",1.5861430168151855,"{""themes"": [""null""]}",1.2911021709442139,"{""themes"": [""null""]}",1.2923669815063477,"{""themes"": null}",1.194383144378662
"So in May 2003, her parents marched her into the police station, hoping a chat with a cop would scare her straight.",279,"{""themes"": null}",1.1430621147155762,"{""themes"": null}",1.1411640644073486,"{""themes"": [""law_and_crime""]}",1.4766788482666016,"{""themes"": null}",1.13861083984375,"{""themes"": null}",1.1410949230194092,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8691880702972412,"{""themes"": [null]}",1.2394356727600098,"{""themes"": [null]}",1.2359743118286133,"{""themes"": null}",1.1452240943908691,"{""themes"": [null]}",1.2397091388702393,"{""themes"": [null]}",1.2412910461425781,"{""themes"": null}",1.1433050632476807
"Those missiles deliver warheads containing either conventional explosives or potentially biological, chemical or nuclear munitions over varying distances and speeds, depending on the missile type.",280,"{""themes"": null}",1.194214105606079,"{""themes"": null}",1.1896672248840332,"{""themes"": [""law_and_crime""]}",1.5314891338348389,"{""themes"": null}",1.1924312114715576,"{""themes"": null}",1.1933870315551758,"{""themes"": null}",1.1889100074768066,"{""themes"": null}",1.1937651634216309,"{""themes"": null}",1.1922190189361572,"{""themes"": null}",1.1959021091461182,"{""themes"": [""technology""]}",1.335498332977295,"{""themes"": [""international_affairs_and_defense""]}",1.7275636196136475,"{""themes"": null}",1.1931607723236084
“The recent directive published by the ministry of health and social services does not limit the circumstances under which users have the right to receive health and social services in English.,281,"{""themes"": [null]}",1.289139986038208,"{""themes"": [null]}",1.2862768173217773,"{""themes"": [""null""]}",1.285721778869629,"{""themes"": null}",1.187041997909546,"{""themes"": [""governments_and_governance""]}",1.5787959098815918,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9187090396881104,"{""themes"": [""health_and_social_services""]}",1.5766897201538086,"{""themes"": [""null""]}",1.2858350276947021,"{""themes"": null}",1.192000150680542,"{""themes"": [null]}",1.2849419116973877,"{""themes"": [null]}",1.286759853363037,"{""themes"": [null]}",1.2856919765472412
18.  sgrochowski@postmedia.com    Bookmark our website and support our journalism: Don’t miss the news you need to know — add VancouverSun.com and TheProvince.com to your bookmarks and sign up for our newsletters here.,282,"{""themes"": null}",1.233931064605713,"{""themes"": [""null""]}",1.3260498046875,"{""themes"": null}",1.2288310527801514,"{""themes"": null}",1.231043815612793,"{""themes"": [""null""]}",1.3311879634857178,"{""themes"": [""null""]}",1.3314261436462402,"{""themes"": null}",1.23117995262146,"{""themes"": [""null""]}",1.3299541473388672,"{""themes"": null}",1.234710931777954,"{""themes"": [""technology""]}",1.3776557445526123,"{""themes"": [""null""]}",1.3285598754882812,"{""themes"": null}",1.2284891605377197
Two voting sites in Cariboo-Chilcotin in the B.C.,283,"{""themes"": null}",1.1050961017608643,"{""themes"": [""null""]}",1.1955928802490234,"{""themes"": [""law_and_crime""]}",1.4387319087982178,"{""themes"": [""null""]}",1.1989188194274902,"{""themes"": [""governments_and_governance""]}",1.4981889724731445,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8276631832122803,"{""themes"": [""null""]}",1.2036869525909424,"{""themes"": [""null""]}",1.2010419368743896,"{""themes"": [""null""]}",1.202096939086914,"{""themes"": [""null""]}",1.1996629238128662,"{""themes"": [""null""]}",1.2029130458831787,"{""themes"": [""null""]}",1.2005739212036133
"When Tat Kuan Cheong died three years ago, he left $17,500 to Celina Kan, his oldest biological daughter, whom he referred to in his will as his niece, the same amount he left to his half sister and less than the $20,000 he left to a goddaughter.",284,"{""themes"": null}",1.2829320430755615,"{""themes"": null}",1.283066987991333,"{""themes"": [""law_and_crime""]}",1.6243300437927246,"{""themes"": null}",1.285546064376831,"{""themes"": null}",1.28438401222229,"{""themes"": null}",1.2862389087677002,"{""themes"": null}",1.281914234161377,"{""themes"": [""null""]}",1.3772351741790771,"{""themes"": null}",1.2891693115234375,"{""themes"": [""null""]}",1.3778691291809082,"{""themes"": null}",1.2847959995269775,"{""themes"": null}",1.2822070121765137
"But the Treasury Board says 90 per cent of front-line border officers are designated as essential, which means they can’t stop working during a strike.",285,"{""themes"": [null]}",1.2884140014648438,"{""themes"": [null]}",1.2871761322021484,"{""themes"": [""law_and_crime""]}",1.5265038013458252,"{""themes"": [""null""]}",1.28066086769104,"{""themes"": [""governments_and_governance""]}",1.579145908355713,"{""themes"": null}",1.1887030601501465,"{""themes"": [""health_and_social_services""]}",1.5782063007354736,"{""themes"": null}",1.187939167022705,"{""themes"": [""economy_and_labour""]}",1.5805602073669434,"{""themes"": [""null""]}",1.2854318618774414,"{""themes"": [null]}",1.2839210033416748,"{""themes"": [null]}",1.283452033996582
James Grandy in an update shortly before 8 a.m.,286,"{""themes"": null}",1.1029319763183594,"{""themes"": [null]}",1.1966850757598877,"{""themes"": [""law_and_crime""]}",1.4366707801818848,"{""themes"": null}",1.1002707481384277,"{""themes"": [null]}",1.1944398880004883,"{""themes"": null}",1.097421646118164,"{""themes"": [null]}",1.195101022720337,"{""themes"": [null]}",1.1960351467132568,"{""themes"": null}",1.102557897567749,"{""themes"": [""null""]}",1.192873239517212,"{""themes"": [null]}",1.1961288452148438,"{""themes"": [null]}",1.1940290927886963
"The CAQ government’s tightening of French-language rules has upended the relative linguistic peace that had prevailed in Quebec for more than three decades, and follows changes to tuition and funding at two prominent anglophone universities, McGill and Concordia, which are struggling with massive deficits and record declining enrolment.",287,"{""themes"": null}",1.2783081531524658,"{""themes"": [""culture_and_nationalism""]}",1.7180249691009521,"{""themes"": [""law_and_crime""]}",1.6219098567962646,"{""themes"": [""null""]}",1.372041940689087,"{""themes"": [""governments_and_governance""]}",1.6645309925079346,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.0125889778137207,"{""themes"": null}",1.277472972869873,"{""themes"": [""education""]}",1.4207861423492432,"{""themes"": null}",1.279470682144165,"{""themes"": [""null""]}",1.372741937637329,"{""themes"": [""null""]}",1.3730590343475342,"{""themes"": null}",1.2765660285949707
"At that time, Lee told Postmedia he felt he had been unfairly questioned and vilified by the media, and said the charitable organizations’ work over the years, including running seniors homes, was “entirely beneficial to society.”",288,"{""themes"": null}",1.2087340354919434,"{""themes"": [""culture_and_nationalism""]}",1.6416609287261963,"{""themes"": [""law_and_crime""]}",1.545954942703247,"{""themes"": null}",1.2048499584197998,"{""themes"": [""governments_and_governance""]}",1.5992190837860107,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.935805082321167,"{""themes"": [""health_and_social_services""]}",1.5914020538330078,"{""themes"": [""null""]}",1.301684856414795,"{""themes"": null}",1.2079989910125732,"{""themes"": [""null""]}",1.3013970851898193,"{""themes"": [""null""]}",1.3032031059265137,"{""themes"": null}",1.206766128540039
"After facing months of pressure, senior government sources tell CTV News that Canada will unveil its plan on Thursday on how to reach its NATO commitment to spend two per cent of its GDP on defence.",289,"{""themes"": null}",1.2007319927215576,"{""themes"": [""null""]}",1.2925169467926025,"{""themes"": [""law_and_crime""]}",1.5364022254943848,"{""themes"": null}",1.1956169605255127,"{""themes"": [""governments_and_governance""]}",1.5893359184265137,"{""themes"": [""null""]}",1.296881914138794,"{""themes"": null}",1.2001128196716309,"{""themes"": [""null""]}",1.2942900657653809,"{""themes"": [""economy_and_labour""]}",1.5937907695770264,"{""themes"": [""null""]}",1.2961928844451904,"{""themes"": [""international_affairs_and_defense""]}",1.7349090576171875,"{""themes"": [""null""]}",1.295475959777832
"“There is not a scenario where we’ll be supporting back-to-work legislation,” said Matthew Green, NDP’s labour critic.",290,"{""themes"": null}",1.1418700218200684,"{""themes"": [""null""]}",1.2378101348876953,"{""themes"": [""law_and_crime""]}",1.4793000221252441,"{""themes"": null}",1.1407968997955322,"{""themes"": [""governments_and_governance""]}",1.5334041118621826,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.874100923538208,"{""themes"": [""null""]}",1.235990047454834,"{""themes"": [""null""]}",1.237299919128418,"{""themes"": [""economy_and_labour""]}",1.5345640182495117,"{""themes"": [""null""]}",1.2376291751861572,"{""themes"": [""null""]}",1.2365288734436035,"{""themes"": null}",1.1388061046600342
"A recent report from the province’s auditor general “found that the lack of a formal attendance management program, an insufficient number of disability caseworkers and the (Toronto District School Board’s) lax processes around the collection and review of medical notes have all contributed to the increase in sick leave use and related costs,” adding with 40,000 employees this is a glaring gap.",291,"{""themes"": null}",1.3287768363952637,"{""themes"": [""null""]}",1.4209630489349365,"{""themes"": [""law_and_crime""]}",1.659398078918457,"{""themes"": [""null""]}",1.4216582775115967,"{""themes"": [""governments_and_governance""]}",1.718398094177246,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.0600411891937256,"{""themes"": [""health_and_social_services""]}",1.7100090980529785,"{""themes"": [""education""]}",1.4648981094360352,"{""themes"": [""economy_and_labour""]}",1.7143869400024414,"{""themes"": [""null""]}",1.4159717559814453,"{""themes"": [""null""]}",1.4255497455596924,"{""themes"": null}",1.3227200508117676
"Hyman, who scored 54 goals in 2023-24, has three this season.",292,"{""themes"": null}",1.1213350296020508,"{""themes"": [null]}",1.2193667888641357,"{""themes"": null}",1.121391773223877,"{""themes"": null}",1.120609998703003,"{""themes"": null}",1.1232211589813232,"{""themes"": null}",1.1232399940490723,"{""themes"": null}",1.1250381469726562,"{""themes"": null}",1.1200900077819824,"{""themes"": null}",1.1242990493774414,"{""themes"": [""null""]}",1.2163960933685303,"{""themes"": null}",1.1188499927520752,"{""themes"": null}",1.1226518154144287
"The closest parallel would be President Lyndon Johnson who, besieged by the Vietnam War, announced in March 1968 that he would not seek another term.",293,"{""themes"": null}",1.1946630477905273,"{""themes"": null}",1.194016933441162,"{""themes"": [""null""]}",1.2875540256500244,"{""themes"": null}",1.1904451847076416,"{""themes"": [""governments_and_governance""]}",1.5831379890441895,"{""themes"": null}",1.1936557292938232,"{""themes"": null}",1.1955828666687012,"{""themes"": null}",1.1894621849060059,"{""themes"": null}",1.1940531730651855,"{""themes"": [""null""]}",1.2897839546203613,"{""themes"": [""international_affairs_and_defense""]}",1.7274820804595947,"{""themes"": null}",1.1954097747802734
"“No, we’re not,” Scwhebs answered.",294,"{""themes"": null}",1.0860860347747803,"{""themes"": null}",1.0848581790924072,"{""themes"": null}",1.082167148590088,"{""themes"": null}",1.0812158584594727,"{""themes"": null}",1.085663080215454,"{""themes"": null}",1.0846269130706787,"{""themes"": null}",1.0829298496246338,"{""themes"": [null]}",1.1811401844024658,"{""themes"": null}",1.0867960453033447,"{""themes"": null}",1.0822107791900635,"{""themes"": [null]}",1.1798639297485352,"{""themes"": null}",1.0890140533447266
"On Friday, the Supreme Court stated in a decision written by Justice Malcolm Rowe that the regulations “do not conflict with the Montreal Convention.”",295,"{""themes"": null}",1.1403169631958008,"{""themes"": null}",1.1374869346618652,"{""themes"": [""law_and_crime""]}",1.4816203117370605,"{""themes"": null}",1.1374461650848389,"{""themes"": [""governments_and_governance""]}",1.5285389423370361,"{""themes"": null}",1.1369590759277344,"{""themes"": null}",1.141071081161499,"{""themes"": null}",1.1383419036865234,"{""themes"": null}",1.141860008239746,"{""themes"": [null]}",1.2361359596252441,"{""themes"": [""null""]}",1.2386040687561035,"{""themes"": null}",1.138132095336914
But he was on the ropes early and often Tuesday when what he needed to do was to hold Harris to account for the entirety of the Biden-Harris White House record.,296,"{""themes"": [null]}",1.2937562465667725,"{""themes"": null}",1.1948440074920654,"{""themes"": [""null""]}",1.2897920608520508,"{""themes"": null}",1.1951630115509033,"{""themes"": [""null""]}",1.2949879169464111,"{""themes"": null}",1.1944990158081055,"{""themes"": null}",1.1936323642730713,"{""themes"": [null]}",1.2908680438995361,"{""themes"": null}",1.1954388618469238,"{""themes"": [""null""]}",1.2901990413665771,"{""themes"": [""null""]}",1.292769193649292,"{""themes"": null}",1.1952199935913086
How much is left in that account isn’t known.,297,"{""themes"": [null]}",1.1902241706848145,"{""themes"": [null]}",1.1905930042266846,"{""themes"": [""null""]}",1.1894428730010986,"{""themes"": null}",1.0930681228637695,"{""themes"": [null]}",1.1924638748168945,"{""themes"": null}",1.1075711250305176,"{""themes"": [null]}",1.1889448165893555,"{""themes"": [null]}",1.1878609657287598,"{""themes"": null}",1.0938639640808105,"{""themes"": [""null""]}",1.187211036682129,"{""themes"": [null]}",1.190190076828003,"{""themes"": [null]}",1.1917369365692139
"Jordan and Israel, which share borders, signed a peace treaty in 1994.",298,"{""themes"": null}",1.1296131610870361,"{""themes"": [""null""]}",1.2251839637756348,"{""themes"": [""law_and_crime""]}",1.4630889892578125,"{""themes"": null}",1.1235771179199219,"{""themes"": [""governments_and_governance""]}",1.5172450542449951,"{""themes"": null}",1.1277821063995361,"{""themes"": null}",1.1248359680175781,"{""themes"": [null]}",1.2257640361785889,"{""themes"": null}",1.131885051727295,"{""themes"": [""null""]}",1.2215571403503418,"{""themes"": [""international_affairs_and_defense""]}",1.6598341464996338,"{""themes"": [null]}",1.2232930660247803
